Loan_ID,Applicant_ID,Loan_Type,Loan_Amount,Interest_Rate,Loan_Tenure_Months,Loan_Purpose,Loan_Grade,EMI_Amount,Issue_Date,Debt_To_Income_%,Loan_Status,Issue_Year,Issue_Month,Issue_Quarter,DTI_Risk,Loan_Size
LN000188,APP10515,Education Loan,467000.0,15.53,60,Vehicle Purchase,C,11240.24,2024-11-23,14.46,Active,2024,11,4,Low Risk,Medium
LN000189,APP13507,Education Loan,415000.0,16.23,24,Business Expansion,E,12709.93,2025-04-16,35.76,Active,2025,4,2,High Risk,Medium
LN000190,APP03583,Home Loan,887000.0,15.99,240,Education,E,12333.79,2023-10-09,34.14,Active,2023,10,4,Moderate Risk,Large
LN000191,APP13555,Education Loan,234000.0,16.97,48,Vehicle Purchase,D,6748.45,2025-01-01,9.95,Active,2025,1,1,Low Risk,Medium
LN000192,APP02044,Auto Loan,228000.0,15.57,72,Medical Emergency,D,4891.92,2026-03-05,12.63,Active,2026,3,1,Low Risk,Medium
LN000193,APP15504,Personal Loan,75000.0,12.55,60,Home Purchase,A,1689.25,2024-01-17,1.31,Closed,2024,1,1,Low Risk,Small
LN000194,APP04944,Home Loan,2498000.0,17.15,240,Wedding,D,36925.89,2023-08-23,59.07,Active,2023,8,3,Very High Risk,Very Large
LN000195,APP08757,Personal Loan,147000.0,15.5,12,Medical Emergency,D,13302.68,2023-10-28,27.9,Active,2023,10,4,Moderate Risk,Medium
LN000196,APP17200,Gold Loan,97000.0,14.57,6,Wedding,C,16860.59,2025-06-08,20.54,Active,2025,6,2,Moderate Risk,Small
LN000197,APP10788,Home Loan,4120000.0,16.03,120,Investment,D,69092.45,2024-08-01,78.29,Active,2024,8,3,Very High Risk,Very Large
LN000198,APP02563,Home Loan,4330000.0,16.83,240,Medical Emergency,E,62953.3,2023-06-30,87.11,Active,2023,6,2,Very High Risk,Very Large
LN000199,APP04205,Business Loan,842000.0,15.47,36,Business Expansion,E,29382.37,2024-11-07,38.65,Active,2024,11,4,High Risk,Large
LN000200,APP01372,Education Loan,313000.0,18.49,60,Home Renovation,F,8031.81,2024-02-04,34.46,Active,2024,2,1,Moderate Risk,Medium
LN000201,APP15461,Home Loan,1999000.0,17.19,360,Home Purchase,D,28807.76,2024-01-18,44.22,Active,2024,1,1,High Risk,Very Large
LN000202,APP07448,Gold Loan,125000.0,17.26,24,Business Expansion,E,6195.91,2023-09-24,8.74,Closed,2023,9,3,Low Risk,Medium
LN000203,APP11344,Gold Loan,93000.0,16.82,12,Wedding,D,8474.1,2024-08-18,16.42,Active,2024,8,3,Low Risk,Small
LN000204,APP06898,Auto Loan,1020000.0,16.41,48,Vehicle Purchase,E,29121.72,2024-08-15,42.33,Active,2024,8,3,High Risk,Very Large
LN000205,APP13979,Auto Loan,1456000.0,14.08,72,Home Renovation,B,30064.36,2025-10-10,23.62,Active,2025,10,4,Moderate Risk,Very Large
LN000206,APP05225,Gold Loan,180000.0,16.77,12,Business Expansion,E,16397.21,2025-06-06,29.16,Active,2025,6,2,Moderate Risk,Medium
LN000207,APP15837,Education Loan,246000.0,15.4,84,Wedding,B,4802.38,2025-12-15,10.14,Active,2025,12,4,Low Risk,Medium
LN000208,APP00485,Personal Loan,86000.0,17.53,60,Debt Consolidation,D,2161.91,2024-10-17,1.87,Closed,2024,10,4,Low Risk,Small
LN000209,APP11758,Personal Loan,238000.0,15.6,48,Debt Consolidation,C,6696.33,2023-12-24,6.19,Active,2023,12,4,Low Risk,Medium
LN000210,APP16112,Auto Loan,678000.0,17.53,36,Education,D,24351.77,2023-06-14,22.02,Active,2023,6,2,Moderate Risk,Large
LN000211,APP14705,Gold Loan,218000.0,16.5,24,Debt Consolidation,C,10726.11,2024-08-13,17.72,Closed,2024,8,3,Low Risk,Medium
LN000212,APP00788,Gold Loan,102000.0,16.97,6,Wedding,D,17851.27,2023-06-27,27.71,Active,2023,6,2,Moderate Risk,Medium
LN000213,APP07594,Auto Loan,293000.0,15.9,24,Investment,E,14332.2,2023-06-30,31.19,Active,2023,6,2,Moderate Risk,Medium
LN000214,APP12133,Auto Loan,717000.0,15.24,60,Debt Consolidation,B,17147.84,2023-11-03,13.74,Active,2023,11,4,Low Risk,Large
LN000215,APP13271,Auto Loan,323000.0,15.7,24,Education,B,15768.82,2023-10-05,10.11,Active,2023,10,4,Low Risk,Medium
LN000216,APP06457,Personal Loan,422000.0,16.71,36,Home Purchase,D,14984.61,2026-04-07,20.44,Active,2026,4,2,Moderate Risk,Medium
LN000217,APP19532,Education Loan,576000.0,17.17,48,Vehicle Purchase,C,16671.21,2024-02-18,17.89,Active,2024,2,1,Low Risk,Large
LN000218,APP12133,Auto Loan,253000.0,15.55,60,Investment,B,6092.14,2026-03-18,4.88,Active,2026,3,1,Low Risk,Medium
LN000219,APP04085,Home Loan,2372000.0,18.42,240,Home Renovation,F,37375.82,2024-03-20,66.96,Active,2024,3,1,Very High Risk,Very Large
LN000220,APP00902,Home Loan,4685000.0,14.09,240,Debt Consolidation,B,58565.44,2024-10-29,62.07,Active,2024,10,4,Very High Risk,Very Large
LN000221,APP10658,Gold Loan,269000.0,15.12,24,Investment,D,13058.25,2024-07-24,16.82,Closed,2024,7,3,Low Risk,Medium
LN000222,APP11561,Personal Loan,143000.0,15.46,24,Investment,D,6964.88,2024-04-25,12.3,Active,2024,4,2,Low Risk,Medium
LN000223,APP07012,Personal Loan,327000.0,16.8,36,Home Purchase,E,11625.92,2025-06-21,20.73,Active,2025,6,2,Moderate Risk,Medium
LN000224,APP19854,Home Loan,806000.0,17.32,240,Home Purchase,D,12018.94,2026-02-04,7.69,Active,2026,2,1,Low Risk,Large
LN000225,APP00056,Home Loan,415000.0,14.94,240,Vehicle Purchase,C,28924.38,2024-02-22,76.09,Active,2024,2,1,Very High Risk,Medium
LN000226,APP09003,Home Loan,1017000.0,16.53,180,Education,E,15314.17,2024-04-02,22.44,Closed,2024,4,2,Moderate Risk,Very Large
LN000227,APP08170,Home Loan,4250000.0,15.74,180,Education,C,61651.08,2024-07-06,64.4,Active,2024,7,3,Very High Risk,Very Large
LN000228,APP16769,Gold Loan,227000.0,15.19,12,Wedding,D,20508.99,2024-10-14,26.53,Active,2024,10,4,Moderate Risk,Medium
LN000229,APP09423,Home Loan,1194000.0,16.91,240,Wedding,E,17431.93,2024-09-17,57.06,Active,2024,9,3,Very High Risk,Very Large
LN000230,APP12016,Education Loan,219000.0,17.05,24,Medical Emergency,E,10833.12,2025-05-05,22.24,Active,2025,5,2,Moderate Risk,Medium
LN000231,APP03524,Home Loan,2692000.0,17.96,120,Wedding,E,48436.55,2023-10-26,53.46,Active,2023,10,4,Very High Risk,Very Large
LN000232,APP08318,Education Loan,741000.0,14.44,48,Investment,B,20412.85,2023-06-20,29.64,Active,2023,6,2,Moderate Risk,Large
LN000233,APP19071,Auto Loan,692000.0,18.5,72,Home Purchase,F,15979.22,2024-11-21,38.35,Active,2024,11,4,High Risk,Large
LN000234,APP06077,Business Loan,1258000.0,16.69,48,Debt Consolidation,E,36098.2,2024-08-19,47.67,Active,2024,8,3,High Risk,Very Large
LN000235,APP02783,Personal Loan,229000.0,15.75,36,Home Renovation,E,8022.72,2023-11-26,30.37,Active,2023,11,4,Moderate Risk,Medium
LN000236,APP12913,Auto Loan,436000.0,20.08,48,Investment,F,13286.23,2024-09-30,44.12,Closed,2024,9,3,High Risk,Medium
LN000237,APP14596,Education Loan,221000.0,16.32,36,Home Renovation,A,7572.59,2024-04-21,18.17,Closed,2024,4,2,Low Risk,Medium
LN000238,APP17773,Gold Loan,178000.0,14.6,6,Education,C,30942.7,2024-07-13,30.87,Active,2024,7,3,Moderate Risk,Medium
LN000239,APP03660,Home Loan,4095000.0,13.94,240,Business Expansion,C,50743.83,2025-04-24,67.77,Active,2025,4,2,Very High Risk,Very Large
LN000240,APP17835,Education Loan,527000.0,13.99,36,Home Purchase,C,18009.05,2025-09-15,47.88,Active,2025,9,3,High Risk,Large
LN000241,APP00448,Auto Loan,630000.0,17.05,24,Vehicle Purchase,D,31163.76,2026-01-22,63.2,Closed,2026,1,1,Very High Risk,Large
LN000242,APP02722,Gold Loan,48000.0,15.72,6,Business Expansion,D,8370.78,2025-11-19,61.15,Active,2025,11,4,Very High Risk,Small
LN000243,APP19863,Gold Loan,138000.0,15.77,18,Debt Consolidation,C,8659.19,2024-09-09,7.06,Active,2024,9,3,Low Risk,Medium
LN000244,APP11680,Auto Loan,887000.0,16.71,48,Medical Emergency,D,25461.53,2025-09-07,32.19,Active,2025,9,3,Moderate Risk,Large
LN000245,APP01548,Home Loan,415000.0,17.55,120,Medical Emergency,E,13013.69,2024-09-23,18.61,Closed,2024,9,3,Low Risk,Medium
LN000246,APP04326,Home Loan,747000.0,16.72,360,Investment,C,10480.14,2025-04-22,16.12,Active,2025,4,2,Low Risk,Large
LN000247,APP13038,Personal Loan,402000.0,14.14,48,Vehicle Purchase,B,11013.5,2025-09-01,16.02,Active,2025,9,3,Low Risk,Medium
LN000248,APP00523,Business Loan,1842000.0,17.52,24,Medical Emergency,E,91533.56,2026-01-26,118.71,Active,2026,1,1,Very High Risk,Very Large
LN000249,APP06230,Auto Loan,410000.0,16.85,60,Debt Consolidation,D,10156.52,2025-07-09,19.57,Closed,2025,7,3,Low Risk,Medium
LN000250,APP14731,Home Loan,958000.0,14.39,360,Home Renovation,B,11647.43,2025-04-30,24.62,Closed,2025,4,2,Moderate Risk,Large
LN000251,APP02727,Business Loan,1857000.0,13.31,60,Wedding,A,42547.73,2024-05-01,27.74,Active,2024,5,2,Moderate Risk,Very Large
LN000252,APP04355,Gold Loan,97000.0,18.06,18,Investment,D,6191.94,2023-08-12,23.92,Active,2023,8,3,Moderate Risk,Small
LN000253,APP07670,Education Loan,193000.0,16.4,36,Debt Consolidation,F,6823.48,2023-07-23,27.53,Active,2023,7,3,Moderate Risk,Medium
LN000254,APP18546,Gold Loan,242000.0,16.32,24,Wedding,E,12006.93,2024-06-25,16.96,Active,2024,6,2,Low Risk,Medium
LN000255,APP13441,Home Loan,1236000.0,14.2,240,Home Renovation,A,15549.78,2024-03-05,18.0,Active,2024,3,1,Low Risk,Very Large
LN000256,APP11078,Home Loan,1583000.0,16.32,120,Education,D,25743.28,2024-04-16,88.98,Active,2024,4,2,Very High Risk,Very Large
LN000257,APP00284,Business Loan,1453000.0,16.25,48,Home Purchase,E,41364.7,2025-03-20,41.59,Active,2025,3,1,High Risk,Very Large
LN000258,APP19262,Education Loan,111000.0,19.06,36,Investment,F,4072.19,2025-12-03,11.79,Closed,2025,12,4,Low Risk,Medium
LN000259,APP05102,Gold Loan,240000.0,15.87,24,Medical Emergency,B,11736.24,2025-09-09,9.76,Active,2025,9,3,Low Risk,Medium
LN000260,APP12101,Education Loan,520000.0,13.97,36,Home Renovation,A,17764.79,2025-06-11,10.51,Active,2025,6,2,Low Risk,Large
LN000261,APP08509,Business Loan,979000.0,15.62,48,Home Renovation,C,27554.97,2025-03-21,29.6,Active,2025,3,1,Moderate Risk,Large
LN000262,APP06692,Home Loan,619000.0,18.0,300,Investment,E,9392.89,2025-03-24,75.14,Active,2025,3,1,Very High Risk,Large
LN000263,APP13310,Home Loan,1010000.0,16.38,360,Wedding,E,13891.96,2023-11-05,33.01,Active,2023,11,4,Moderate Risk,Very Large
LN000264,APP01592,Personal Loan,63000.0,18.08,12,Wedding,F,5778.24,2023-07-26,37.54,Active,2023,7,3,High Risk,Small
LN000265,APP09188,Auto Loan,719000.0,18.35,60,Vehicle Purchase,E,18395.05,2024-08-23,34.52,Active,2024,8,3,Moderate Risk,Large
LN000266,APP19580,Home Loan,3002000.0,16.73,120,Investment,D,51661.58,2024-08-02,75.09,Active,2024,8,3,Very High Risk,Very Large
LN000267,APP10551,Education Loan,882000.0,16.81,36,Education,D,31362.37,2024-03-16,49.64,Active,2024,3,1,High Risk,Large
LN000268,APP03469,Business Loan,1547000.0,14.62,60,Investment,C,36495.17,2024-11-17,26.08,Active,2024,11,4,Moderate Risk,Very Large
LN000269,APP16724,Auto Loan,226000.0,16.93,72,Business Expansion,C,5018.8,2025-05-21,12.75,Active,2025,5,2,Low Risk,Medium
LN000270,APP14332,Gold Loan,117000.0,14.87,18,Home Renovation,C,7291.86,2024-06-24,21.15,Active,2024,6,2,Moderate Risk,Medium
LN000271,APP04745,Education Loan,259000.0,19.05,36,Debt Consolidation,F,9500.46,2024-06-08,20.35,Closed,2024,6,2,Moderate Risk,Medium
LN000272,APP12817,Business Loan,348000.0,15.71,12,Debt Consolidation,D,31526.6,2024-05-18,63.96,Active,2024,5,2,Very High Risk,Medium
LN000273,APP15018,Gold Loan,131000.0,17.45,6,Education,D,22957.93,2024-10-13,56.73,Active,2024,10,4,Very High Risk,Medium
LN000274,APP10251,Home Loan,4925000.0,17.14,240,Vehicle Purchase,C,72764.73,2026-01-25,81.07,Active,2026,1,1,Very High Risk,Very Large
LN000275,APP11940,Home Loan,1777000.0,15.92,300,Vehicle Purchase,D,24035.9,2023-06-26,49.16,Active,2023,6,2,High Risk,Very Large
LN000276,APP11422,Education Loan,240000.0,17.89,36,Medical Emergency,D,8663.34,2024-05-30,19.47,Active,2024,5,2,Low Risk,Medium
LN000277,APP18864,Education Loan,342000.0,16.5,84,Medical Emergency,E,6890.58,2025-03-20,21.45,Closed,2025,3,1,Moderate Risk,Medium
LN000278,APP14261,Personal Loan,193000.0,17.8,24,Debt Consolidation,E,9616.71,2025-07-01,25.06,Active,2025,7,3,Moderate Risk,Medium
LN000279,APP11240,Business Loan,374000.0,17.04,48,Wedding,E,10799.53,2025-09-27,36.83,Active,2025,9,3,High Risk,Medium
LN000280,APP08450,Education Loan,421000.0,15.73,60,Investment,D,10177.6,2024-07-28,26.14,Active,2024,7,3,Moderate Risk,Medium
LN000281,APP19315,Auto Loan,613000.0,16.15,60,Medical Emergency,D,14955.87,2024-02-24,23.81,Active,2024,2,1,Moderate Risk,Large
LN000282,APP14021,Personal Loan,325000.0,14.96,48,Medical Emergency,D,9038.4,2023-08-10,16.08,Active,2023,8,3,Low Risk,Medium
LN000283,APP16347,Auto Loan,613000.0,15.04,36,Home Renovation,D,21261.86,2026-04-19,59.23,Active,2026,4,2,Very High Risk,Large
LN000284,APP07412,Education Loan,478000.0,15.2,84,Home Purchase,B,9277.57,2024-07-21,7.43,Closed,2024,7,3,Low Risk,Medium
LN000285,APP16480,Education Loan,347000.0,16.28,48,Investment,D,9883.91,2025-05-14,16.41,Active,2025,5,2,Low Risk,Medium
LN000286,APP11995,Business Loan,305000.0,16.06,24,Home Purchase,D,14942.49,2023-12-29,14.03,Closed,2023,12,4,Low Risk,Medium
LN000287,APP09554,Education Loan,146000.0,19.46,60,Business Expansion,F,3824.37,2023-09-27,19.37,Closed,2023,9,3,Low Risk,Medium
LN000288,APP05396,Auto Loan,516000.0,16.7,36,Vehicle Purchase,E,18319.86,2025-05-21,54.03,Active,2025,5,2,Very High Risk,Large
LN000289,APP16038,Personal Loan,240000.0,17.37,24,Medical Emergency,E,11908.86,2024-06-02,31.96,Active,2024,6,2,Moderate Risk,Medium
LN000290,APP18453,Gold Loan,81000.0,15.85,24,Investment,C,3960.21,2023-05-24,2.84,Active,2023,5,2,Low Risk,Small
LN000291,APP14258,Auto Loan,318000.0,15.3,72,Wedding,E,6776.03,2023-06-09,16.26,Closed,2023,6,2,Low Risk,Medium
LN000292,APP14119,Gold Loan,233000.0,13.6,12,Education,A,20876.57,2025-05-25,10.94,Closed,2025,5,2,Low Risk,Medium
LN000293,APP11293,Business Loan,1430000.0,16.33,48,Home Purchase,C,40768.69,2025-08-11,45.04,Active,2025,8,3,High Risk,Very Large
LN000294,APP17457,Education Loan,744000.0,15.45,48,Debt Consolidation,D,20876.19,2023-10-21,18.23,Active,2023,10,4,Low Risk,Large
LN000295,APP01901,Personal Loan,204000.0,17.18,12,Home Renovation,E,18623.2,2023-12-02,44.78,Active,2023,12,4,High Risk,Medium
LN000296,APP09278,Gold Loan,88000.0,16.68,6,Medical Emergency,D,15388.41,2025-08-05,11.43,Active,2025,8,3,Low Risk,Small
LN000297,APP15499,Business Loan,1167000.0,15.52,36,Investment,D,40752.24,2024-01-17,63.93,Active,2024,1,1,Very High Risk,Very Large
LN000298,APP12070,Home Loan,1373000.0,15.25,360,Medical Emergency,C,17635.62,2024-05-24,15.39,Active,2024,5,2,Low Risk,Very Large
LN000299,APP01150,Business Loan,221000.0,15.27,60,Wedding,D,5288.95,2023-08-04,10.99,Active,2023,8,3,Low Risk,Medium
LN000300,APP03110,Home Loan,1400000.0,16.2,360,Home Purchase,C,19052.55,2026-03-22,45.73,Active,2026,3,1,High Risk,Very Large
LN000301,APP01745,Home Loan,1109000.0,15.35,120,Wedding,D,18130.49,2025-03-12,46.05,Active,2025,3,1,High Risk,Very Large
LN000302,APP14978,Business Loan,1425000.0,14.07,36,Debt Consolidation,C,48751.58,2024-09-22,77.67,Active,2024,9,3,Very High Risk,Very Large
LN000303,APP10109,Auto Loan,714000.0,15.02,60,Education,D,16993.51,2025-02-04,33.11,Active,2025,2,1,Moderate Risk,Large
LN000304,APP10240,Education Loan,530000.0,15.74,24,Education,C,25884.65,2025-05-18,39.55,Active,2025,5,2,High Risk,Large
LN000305,APP03602,Gold Loan,28000.0,19.4,18,Vehicle Purchase,F,1805.3,2024-09-10,6.86,Closed,2024,9,3,Low Risk,Small
LN000306,APP04750,Personal Loan,441000.0,13.53,48,Vehicle Purchase,B,11947.26,2023-08-02,21.16,Closed,2023,8,3,Moderate Risk,Medium
LN000307,APP00476,Gold Loan,169000.0,17.65,24,Education,F,8408.62,2026-03-29,17.54,Active,2026,3,1,Low Risk,Medium
LN000308,APP01536,Personal Loan,391000.0,17.61,24,Investment,E,19446.72,2024-07-25,29.21,Active,2024,7,3,Moderate Risk,Medium
LN000309,APP07164,Gold Loan,206000.0,16.11,6,Vehicle Purchase,E,35964.5,2025-10-01,81.21,Closed,2025,10,4,Very High Risk,Medium
LN000310,APP19532,Auto Loan,415000.0,14.69,48,Investment,C,8910.98,2026-01-12,9.56,Active,2026,1,1,Low Risk,Medium
LN000311,APP12007,Auto Loan,907000.0,17.24,48,Vehicle Purchase,D,26284.28,2025-05-26,36.52,Active,2025,5,2,High Risk,Large
LN000312,APP15538,Gold Loan,113000.0,13.72,12,Debt Consolidation,B,10131.06,2026-02-22,9.38,Active,2026,2,1,Low Risk,Medium
LN000313,APP18371,Business Loan,706000.0,16.21,60,Wedding,E,17247.42,2023-06-20,44.9,Closed,2023,6,2,High Risk,Large
LN000314,APP03453,Business Loan,1304000.0,17.06,60,Home Renovation,D,32449.84,2023-09-04,57.03,Active,2023,9,3,Very High Risk,Very Large
LN000315,APP05840,Gold Loan,137000.0,16.13,24,Education,D,6716.46,2024-03-08,22.29,Active,2024,3,1,Moderate Risk,Medium
LN000316,APP17930,Personal Loan,112000.0,16.01,60,Debt Consolidation,E,2724.22,2026-03-07,2.56,Active,2026,3,1,Low Risk,Medium
LN000317,APP01177,Auto Loan,607000.0,16.46,24,Home Purchase,D,29854.19,2023-07-06,54.44,Closed,2023,7,3,Very High Risk,Large
LN000318,APP19088,Education Loan,300000.0,15.15,84,Business Expansion,D,5814.3,2024-07-06,12.9,Active,2024,7,3,Low Risk,Medium
LN000319,APP12234,Personal Loan,477000.0,16.1,36,Home Renovation,D,16793.46,2023-07-10,26.85,Active,2023,7,3,Moderate Risk,Medium
LN000320,APP07647,Education Loan,648000.0,17.28,24,Business Expansion,D,32125.84,2024-03-08,47.66,Closed,2024,3,1,High Risk,Large
LN000321,APP13197,Education Loan,412000.0,14.92,24,Home Renovation,B,19960.84,2024-05-29,16.9,Closed,2024,5,2,Low Risk,Medium
LN000322,APP04688,Education Loan,372000.0,16.13,48,Home Purchase,C,10567.37,2025-09-20,20.43,Closed,2025,9,3,Moderate Risk,Medium
LN000323,APP14245,Auto Loan,574000.0,15.71,48,Home Renovation,E,16182.19,2023-05-26,25.51,Active,2023,5,2,Moderate Risk,Large
LN000324,APP18161,Home Loan,1457000.0,14.43,120,Debt Consolidation,D,23000.53,2025-06-17,37.51,Active,2025,6,2,High Risk,Very Large
LN000325,APP12561,Business Loan,654000.0,16.53,24,Home Purchase,C,32187.74,2026-04-12,77.25,Active,2026,4,2,Very High Risk,Large
LN000326,APP10638,Personal Loan,180000.0,17.06,12,Wedding,D,16421.98,2025-09-28,18.32,Closed,2025,9,3,Low Risk,Medium
LN000327,APP03041,Business Loan,1311000.0,15.05,12,Business Expansion,C,118359.58,2025-07-13,149.27,Active,2025,7,3,Very High Risk,Very Large
LN000328,APP06174,Auto Loan,530000.0,16.67,36,Home Renovation,E,18809.02,2026-01-03,47.23,Active,2026,1,1,High Risk,Large
LN000329,APP07722,Business Loan,446000.0,17.36,60,Business Expansion,E,11170.76,2023-10-14,14.62,Active,2023,10,4,Low Risk,Medium
LN000330,APP08943,Auto Loan,388000.0,16.98,36,Vehicle Purchase,F,13829.4,2025-02-20,35.55,Active,2025,2,1,High Risk,Medium
LN000331,APP12335,Education Loan,244000.0,18.26,36,Medical Emergency,F,8853.04,2024-07-19,19.01,Active,2024,7,3,Low Risk,Medium
LN000332,APP07460,Auto Loan,1074000.0,15.08,60,Medical Emergency,D,25595.51,2023-09-07,31.35,Active,2023,9,3,Moderate Risk,Very Large
LN000333,APP17564,Education Loan,267000.0,15.49,84,Investment,D,5225.91,2024-04-06,3.55,Active,2024,4,2,Low Risk,Medium
LN000334,APP01746,Gold Loan,415000.0,18.21,18,Business Expansion,E,2364.52,2024-04-14,5.2,Active,2024,4,2,Low Risk,Medium
LN000335,APP18000,Education Loan,286000.0,17.42,84,Vehicle Purchase,F,5914.27,2023-09-24,12.12,Closed,2023,9,3,Low Risk,Medium
LN000336,APP18224,Education Loan,490000.0,15.63,24,Debt Consolidation,D,23905.39,2024-04-10,47.14,Active,2024,4,2,High Risk,Medium
LN000337,APP10523,Home Loan,415000.0,15.18,300,Vehicle Purchase,C,11743.95,2025-08-09,9.68,Closed,2025,8,3,Low Risk,Medium
LN000338,APP06634,Gold Loan,289000.0,14.57,24,Business Expansion,B,13953.67,2024-06-28,10.07,Closed,2024,6,2,Low Risk,Medium
LN000339,APP10110,Education Loan,111000.0,16.5,24,Education,C,5461.46,2025-03-10,6.55,Active,2025,3,1,Low Risk,Medium
LN000340,APP16604,Auto Loan,209000.0,14.61,72,Home Renovation,D,4375.16,2025-07-12,9.06,Active,2025,7,3,Low Risk,Medium
LN000341,APP07038,Gold Loan,157000.0,17.44,6,Medical Emergency,E,27513.68,2025-09-30,57.51,Active,2025,9,3,Very High Risk,Medium
LN000342,APP09254,Business Loan,282000.0,15.52,48,Home Renovation,C,7922.8,2025-02-02,12.0,Active,2025,2,1,Low Risk,Medium
LN000343,APP14761,Home Loan,1182000.0,17.07,180,Medical Emergency,D,18249.7,2024-04-14,34.37,Active,2024,4,2,Moderate Risk,Very Large
LN000344,APP14601,Auto Loan,865000.0,15.52,72,Business Expansion,B,18535.59,2026-02-12,11.39,Closed,2026,2,1,Low Risk,Large
LN000345,APP17037,Education Loan,120000.0,16.85,24,Wedding,D,5924.43,2025-12-03,15.88,Active,2025,12,4,Low Risk,Medium
LN000346,APP10549,Auto Loan,954000.0,16.04,24,Debt Consolidation,E,46729.04,2023-05-31,68.2,Active,2023,5,2,Very High Risk,Large
LN000347,APP12176,Education Loan,666000.0,16.46,84,Business Expansion,D,13403.21,2025-04-03,18.23,Closed,2025,4,2,Low Risk,Large
LN000348,APP14138,Business Loan,685000.0,15.66,36,Debt Consolidation,D,23967.74,2024-05-15,74.76,Active,2024,5,2,Very High Risk,Large
LN000349,APP06983,Home Loan,2094000.0,14.85,300,Business Expansion,D,26577.12,2024-03-06,72.17,Active,2024,3,1,Very High Risk,Very Large
LN000350,APP07637,Education Loan,329000.0,16.77,60,Vehicle Purchase,E,8135.87,2025-11-10,24.12,Active,2025,11,4,Moderate Risk,Medium
LN000351,APP03181,Auto Loan,720000.0,16.64,36,Home Purchase,D,25541.15,2025-01-29,39.76,Active,2025,1,1,High Risk,Large
LN000352,APP13795,Auto Loan,1013000.0,16.27,36,Debt Consolidation,C,35749.25,2023-11-26,59.11,Active,2023,11,4,Very High Risk,Very Large
LN000353,APP13899,Education Loan,102000.0,16.66,36,Medical Emergency,D,3619.34,2026-02-23,12.74,Closed,2026,2,1,Low Risk,Medium
LN000354,APP15275,Education Loan,225000.0,14.44,48,Vehicle Purchase,C,6198.23,2024-03-13,6.44,Active,2024,3,1,Low Risk,Medium
LN000355,APP13857,Gold Loan,103000.0,17.87,18,Medical Emergency,E,6565.61,2025-06-22,10.01,Active,2025,6,2,Low Risk,Medium
LN000356,APP07643,Gold Loan,140000.0,16.47,6,Home Renovation,D,24466.94,2023-11-26,78.45,Active,2023,11,4,Very High Risk,Medium
LN000357,APP07803,Education Loan,147000.0,16.71,36,Medical Emergency,F,5219.76,2023-08-20,41.76,Closed,2023,8,3,High Risk,Medium
